id,date,elevation_m_asl,site_id,aspect,species,plant_id,fire,traits,value
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_root_dry_mass_g,0.0016
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_root_length_mm,323.56961
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_root_volume_mm3,15.62427
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,RD,0.230123
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,BI,0.500665
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,SRL,202.23100625
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,RTD,0.10240478435152492
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,RDMC,340.4255319148936
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,no_tuber_scan,3
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_tuber_wet_mass_g,0.9622
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_tuber_dry_mass_g,0.2751
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,reproductive_height_cm,36
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,vegetative_height_cm,14
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,no_leaf,1
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_leaf_wet_mass_g,0.7798
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_leaf_dry_mass_g,0.1434
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,leaf_thick_1_mm,0.487
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,leaf_thick_2_mm,0.473
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,leaf_thick_3_mm,0.493
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,total_leaf_area_cm2,15.463
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,SLA,107.83124128312413
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,LT,0.48433333333333334
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,LDMC,183.89330597589125
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,belowground_biomass_g,0.824
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,aboveground_biomass_g,0.6991
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,AGB_BGB,0.8484223300970875
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,root_depth_cm,10.2
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,no_root_scan,5
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_root_wet_mass_g,0.0427
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_root_dry_mass_g,0.01229
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_root_length_mm,1189.366707
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_root_volume_mm3,84.341871
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,RD,0.277355
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,BI,0.350607
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,SRL,96.77515923515053
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,RTD,0.14571647337536536
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,RDMC,287.8220140515223
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,no_tuber_scan,5
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_tuber_wet_mass_g,0.5294
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_tuber_dry_mass_g,0.9028
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,reproductive_height_cm,25.3
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,vegetative_height_cm,3.8
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,no_leaf,1
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_leaf_wet_mass_g,0.5966
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_leaf_dry_mass_g,0.1105
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,leaf_thick_1_mm,0.926
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,leaf_thick_2_mm,0.994
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,leaf_thick_3_mm,0.914
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,total_leaf_area_cm2,10.28
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,SLA,93.03167420814479
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,LT,0.9446666666666667
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,LDMC,185.2162252765672
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,belowground_biomass_g,3.09
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,aboveground_biomass_g,1.2
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,AGB_BGB,0.3883495145631068
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,root_depth_cm,15.4
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,no_root_scan,5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_root_wet_mass_g,0.0245
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_root_dry_mass_g,0.01295
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_root_length_mm,774.377249
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_root_volume_mm3,60.463096
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,RD,0.28904
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,BI,0.37966
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,SRL,59.79747096525097
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,RTD,0.2141802331789295
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,RDMC,528.5714285714286
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,no_tuber_scan,5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_tuber_wet_mass_g,0.4412
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_tuber_dry_mass_g,0.15965
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,reproductive_height_cm,41
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,vegetative_height_cm,19.5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,no_leaf,1
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_leaf_wet_mass_g,0.7751
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_leaf_dry_mass_g,0.13562
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,leaf_thick_1_mm,0.513
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,leaf_thick_2_mm,0.534
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,leaf_thick_3_mm,0.468
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,total_leaf_area_cm2,15.902
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,SLA,117.25409231676744
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,LT,0.505
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,LDMC,174.97097148755
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,belowground_biomass_g,1.77
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,aboveground_biomass_g,1.72
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,AGB_BGB,0.9717514124293785
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,root_depth_cm,14
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,no_root_scan,5
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_root_wet_mass_g,0.476
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_root_dry_mass_g,0.0178
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_root_length_mm,1068.890457
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_root_volume_mm3,104.231651
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,RD,0.31962
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,BI,0.406964
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,SRL,60.050025674157304
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,RTD,0.17077346304338975
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,RDMC,37.39495798319328
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,no_tuber_scan,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_tuber_wet_mass_g,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_tuber_dry_mass_g,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,reproductive_height_cm,25.2
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,vegetative_height_cm,8
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,no_leaf,5
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_leaf_wet_mass_g,0.189
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_leaf_dry_mass_g,0.336
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,leaf_thick_1_mm,0.189
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,leaf_thick_2_mm,0.154
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,leaf_thick_3_mm,0.15
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,total_leaf_area_cm2,6.321
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,SLA,18.812499999999996
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,LT,0.16433333333333333
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,LDMC,1777.7777777777778
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,belowground_biomass_g,2.8118
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,aboveground_biomass_g,1.4272
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,AGB_BGB,0.507575218721104
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,root_depth_cm,17.5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,no_root_scan,5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_root_wet_mass_g,0.0284
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_root_dry_mass_g,0.0046
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_root_length_mm,368.713926
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_root_volume_mm3,40.99111
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,RD,0.34838
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,BI,0.287486
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,SRL,80.15520130434783
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,RTD,0.11221945441340818
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,RDMC,161.97183098591546
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,no_tuber_scan,5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_tuber_wet_mass_g,1.5751
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_tuber_dry_mass_g,0.3839
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,reproductive_height_cm,46.7
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,vegetative_height_cm,16
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,no_leaf,1
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_leaf_wet_mass_g,0.9725
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_leaf_dry_mass_g,0.142
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,leaf_thick_1_mm,0.823
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,leaf_thick_2_mm,0.755
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,leaf_thick_3_mm,0.69
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,total_leaf_area_cm2,15.86
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,SLA,111.69014084507043
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,LT,0.756
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,LDMC,146.0154241645244
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,belowground_biomass_g,1.4435
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,aboveground_biomass_g,1.7437
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,AGB_BGB,1.2079667474887426
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,root_depth_cm,10
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,no_root_scan,5
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_root_wet_mass_g,0.3908
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_root_dry_mass_g,0.00679
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_root_length_mm,317.568674
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_root_volume_mm3,23.584056
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,RD,0.286003
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,BI,0.267659
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,SRL,46.77005508100147
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,RTD,0.2879063719997951
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,RDMC,17.374616171954965
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,no_tuber_scan,5
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_tuber_wet_mass_g,0.0123
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_tuber_dry_mass_g,0.12031
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,reproductive_height_cm,35.6
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,vegetative_height_cm,20
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,no_leaf,1
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_leaf_wet_mass_g,0.4215
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_leaf_dry_mass_g,0.06366
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,leaf_thick_1_mm,0.439
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,leaf_thick_2_mm,0.479
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,leaf_thick_3_mm,0.453
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,total_leaf_area_cm2,8.964
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,SLA,140.81055607917062
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,LT,0.457
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,LDMC,151.03202846975088
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,belowground_biomass_g,4.64
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,aboveground_biomass_g,1.05
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,AGB_BGB,0.22629310344827588
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,root_depth_cm,17.6
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,no_root_scan,5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_root_wet_mass_g,0.0388
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_root_dry_mass_g,0.01159
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_root_length_mm,1303.539685
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_root_volume_mm3,89.067164
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,RD,0.273399
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,BI,0.342912
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,SRL,112.4710685936152
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,RTD,0.1301265189043181
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,RDMC,298.7113402061856
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,no_tuber_scan,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_tuber_wet_mass_g,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_tuber_dry_mass_g,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,reproductive_height_cm,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,vegetative_height_cm,11.5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,no_leaf,5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_leaf_wet_mass_g,0.1094
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_leaf_dry_mass_g,0.03535
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,leaf_thick_1_mm,0.111
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,leaf_thick_2_mm,0.096
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,leaf_thick_3_mm,0.096
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,total_leaf_area_cm2,7.494
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,SLA,211.994342291372
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,LT,0.101
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,LDMC,323.1261425959781
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,belowground_biomass_g,4.77
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,aboveground_biomass_g,2.42
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,AGB_BGB,0.5073375262054508
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,root_depth_cm,13.1
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,no_root_scan,5
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_root_wet_mass_g,0.0178
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_root_dry_mass_g,0.0141
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_root_length_mm,1318.066891
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_root_volume_mm3,89.878793
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,RD,0.2628
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,BI,0.515907
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,SRL,93.47992134751773
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,RTD,0.156877941162383
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,RDMC,792.1348314606741
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,no_tuber_scan,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_tuber_wet_mass_g,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_tuber_dry_mass_g,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,reproductive_height_cm,29.4
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,vegetative_height_cm,5.8
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,no_leaf,5
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_leaf_wet_mass_g,0.1573
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_leaf_dry_mass_g,0.0471
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,leaf_thick_1_mm,0.213
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,leaf_thick_2_mm,0.226
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,leaf_thick_3_mm,0.364
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,total_leaf_area_cm2,6.012
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,SLA,127.64331210191081
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,LT,0.26766666666666666
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,LDMC,299.42784488239033
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,belowground_biomass_g,1.555
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,aboveground_biomass_g,0.5168
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,AGB_BGB,0.332347266881029
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,root_depth_cm,13.7
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,no_root_scan,5
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_root_wet_mass_g,0.0249
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_root_dry_mass_g,0.0076
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_root_length_mm,475.886684
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_root_volume_mm3,44.637035
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,RD,0.309084
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,BI,0.319404
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,SRL,62.616668947368424
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,RTD,0.17026220491571628
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,RDMC,305.22088353413653
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,no_tuber_scan,3
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_tuber_wet_mass_g,0.3529
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_tuber_dry_mass_g,0.1016
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,reproductive_height_cm,21.5
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,vegetative_height_cm,17.2
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,no_leaf,1
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_leaf_wet_mass_g,1.3984
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_leaf_dry_mass_g,0.2766
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,leaf_thick_1_mm,0.706
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,leaf_thick_2_mm,0.706
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,leaf_thick_3_mm,0.625
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,total_leaf_area_cm2,27.513
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,SLA,99.46854663774404
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,LT,0.6789999999999999
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,LDMC,197.7974828375286
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,belowground_biomass_g,0.7639
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,aboveground_biomass_g,0.6535
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,AGB_BGB,0.8554784657677705
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,root_depth_cm,8
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,no_root_scan,5
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_root_wet_mass_g,0.0135
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_root_dry_mass_g,0.00865
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_root_length_mm,544.592527
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_root_volume_mm3,36.687523
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,RD,0.277841
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,BI,0.325014
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,SRL,62.9586736416185
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,RTD,0.2357749799570824
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,RDMC,640.7407407407408
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,no_tuber_scan,4
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_tuber_wet_mass_g,0.2652
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_tuber_dry_mass_g,0.05608
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,reproductive_height_cm,21.5
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,vegetative_height_cm,5.3
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,no_leaf,1
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_leaf_wet_mass_g,0.4502
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_leaf_dry_mass_g,0.09691
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,leaf_thick_1_mm,0.895
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,leaf_thick_2_mm,0.95
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,leaf_thick_3_mm,0.872
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,total_leaf_area_cm2,8.338
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,SLA,86.03859250851305
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,LT,0.9056666666666666
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,LDMC,215.25988449577966
FCK8784,12/08/2023,2600,4,west,Helichrysum pallidum,1,NA,belowground_biomass_g,2.58
