id,date,elevation_m_asl,site_id,aspect,species,plant_id,fire,aboveground_biomass_g,traits,value
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,bi_branches_mm,0.539956
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,srl_m_g,112.31920165467626
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,rtd_g_cm3,0.1829955240348033
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,rdmc_mg_g,463.3333333333333
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,no_tuber_scan,NA
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,total_tuber_wet_mass_g,NA
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,total_tuber_dry_mass_g,NA
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,reproductive_height_cm,31.9
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,veg_height_cm,6.8
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,no_leaf,5
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,total_leaf_wet_mass_g,0.288
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,total_leaf_dry_mass_g,0.0938
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,leaf_thick_1_mm,0.314
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,leaf_thick_2_mm,0.31
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,leaf_thick_3_mm,0.286
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,total_leaf_area_cm2,11.467
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,sla_cm2_g,122.2494669509595
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,lt_mean_mm,0.30333333333333334
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,ldmc_g_g,0.32569444444444445
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,agb_bgb,0.3732081449712144
FCA5827,12/05/2023,2200,2,west,Eragrostis capensis,5,1,0.9659,belowground_biomass_g,2.5881
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,root_depth_cm,10
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,no_root_scan,5
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_root_wet_mass_g,0.0047
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_root_dry_mass_g,0.0016
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_root_length_mm,323.56961
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_root_volume_mm3,15.62427
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,rd_mm,0.230123
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,bi_branches_mm,0.500665
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,srl_m_g,202.23100625
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,rtd_g_cm3,0.10240478435152492
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,rdmc_mg_g,340.4255319148936
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,no_tuber_scan,3
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_tuber_wet_mass_g,0.9622
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_tuber_dry_mass_g,0.2751
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,reproductive_height_cm,36
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,veg_height_cm,14
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,no_leaf,1
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_leaf_wet_mass_g,0.7798
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_leaf_dry_mass_g,0.1434
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,leaf_thick_1_mm,0.487
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,leaf_thick_2_mm,0.473
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,leaf_thick_3_mm,0.493
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,total_leaf_area_cm2,15.463
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,sla_cm2_g,107.83124128312413
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,lt_mean_mm,0.48433333333333334
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,ldmc_g_g,0.18389330597589124
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,agb_bgb,0.8484223300970875
FCB1397,12/06/2023,2200,2,west,Senecio glaberrimus,2,1,0.6991,belowground_biomass_g,0.824
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,root_depth_cm,10.2
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,no_root_scan,5
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_root_wet_mass_g,0.0427
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_root_dry_mass_g,0.01229
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_root_length_mm,1189.366707
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_root_volume_mm3,84.341871
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,rd_mm,0.277355
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,bi_branches_mm,0.350607
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,srl_m_g,96.77515923515053
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,rtd_g_cm3,0.14571647337536536
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,rdmc_mg_g,287.8220140515223
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,no_tuber_scan,5
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_tuber_wet_mass_g,0.5294
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_tuber_dry_mass_g,0.9028
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,reproductive_height_cm,25.3
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,veg_height_cm,3.8
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,no_leaf,1
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_leaf_wet_mass_g,0.5966
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_leaf_dry_mass_g,0.1105
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,leaf_thick_1_mm,0.926
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,leaf_thick_2_mm,0.994
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,leaf_thick_3_mm,0.914
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,total_leaf_area_cm2,10.28
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,sla_cm2_g,93.03167420814479
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,lt_mean_mm,0.9446666666666667
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,ldmc_g_g,0.1852162252765672
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,agb_bgb,0.3883495145631068
FCC1836,12/08/2023,2600,4,west,Helichrysum pallidum,5,1,1.2,belowground_biomass_g,3.09
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,root_depth_cm,15.4
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,no_root_scan,5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_root_wet_mass_g,0.0245
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_root_dry_mass_g,0.01295
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_root_length_mm,774.377249
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_root_volume_mm3,60.463096
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,rd_mm,0.28904
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,bi_branches_mm,0.37966
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,srl_m_g,59.79747096525097
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,rtd_g_cm3,0.2141802331789295
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,rdmc_mg_g,528.5714285714286
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,no_tuber_scan,5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_tuber_wet_mass_g,0.4412
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_tuber_dry_mass_g,0.15965
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,reproductive_height_cm,41
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,veg_height_cm,19.5
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,no_leaf,1
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_leaf_wet_mass_g,0.7751
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_leaf_dry_mass_g,0.13562
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,leaf_thick_1_mm,0.513
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,leaf_thick_2_mm,0.534
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,leaf_thick_3_mm,0.468
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,total_leaf_area_cm2,15.902
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,sla_cm2_g,117.25409231676744
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,lt_mean_mm,0.505
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,ldmc_g_g,0.17497097148754998
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,agb_bgb,0.9717514124293785
FCD2673,12/08/2023,2600,4,west,Senecio glaberrimus,3,1,1.72,belowground_biomass_g,1.77
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,root_depth_cm,14
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,no_root_scan,5
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_root_wet_mass_g,0.476
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_root_dry_mass_g,0.0178
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_root_length_mm,1068.890457
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_root_volume_mm3,104.231651
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,rd_mm,0.31962
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,bi_branches_mm,0.406964
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,srl_m_g,60.050025674157304
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,rtd_g_cm3,0.17077346304338975
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,rdmc_mg_g,37.39495798319328
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,no_tuber_scan,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_tuber_wet_mass_g,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_tuber_dry_mass_g,NA
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,reproductive_height_cm,25.2
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,veg_height_cm,8
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,no_leaf,5
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_leaf_wet_mass_g,0.189
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_leaf_dry_mass_g,0.336
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,leaf_thick_1_mm,0.189
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,leaf_thick_2_mm,0.154
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,leaf_thick_3_mm,0.15
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,total_leaf_area_cm2,6.321
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,sla_cm2_g,18.812499999999996
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,lt_mean_mm,0.16433333333333333
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,ldmc_g_g,1.777777777777778
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,agb_bgb,0.507575218721104
FCE1581,12/05/2023,2200,2,west,Eragrostis capensis,4,1,1.4272,belowground_biomass_g,2.8118
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,root_depth_cm,17.5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,no_root_scan,5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_root_wet_mass_g,0.0284
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_root_dry_mass_g,0.0046
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_root_length_mm,368.713926
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_root_volume_mm3,40.99111
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,rd_mm,0.34838
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,bi_branches_mm,0.287486
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,srl_m_g,80.15520130434783
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,rtd_g_cm3,0.11221945441340818
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,rdmc_mg_g,161.97183098591546
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,no_tuber_scan,5
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_tuber_wet_mass_g,1.5751
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_tuber_dry_mass_g,0.3839
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,reproductive_height_cm,46.7
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,veg_height_cm,16
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,no_leaf,1
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_leaf_wet_mass_g,0.9725
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_leaf_dry_mass_g,0.142
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,leaf_thick_1_mm,0.823
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,leaf_thick_2_mm,0.755
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,leaf_thick_3_mm,0.69
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,total_leaf_area_cm2,15.86
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,sla_cm2_g,111.69014084507043
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,lt_mean_mm,0.756
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,ldmc_g_g,0.1460154241645244
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,agb_bgb,1.2079667474887426
FCF2601,12/06/2023,2200,2,west,Senecio glaberrimus,1,1,1.7437,belowground_biomass_g,1.4435
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,root_depth_cm,10
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,no_root_scan,5
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_root_wet_mass_g,0.3908
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_root_dry_mass_g,0.00679
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_root_length_mm,317.568674
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_root_volume_mm3,23.584056
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,rd_mm,0.286003
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,bi_branches_mm,0.267659
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,srl_m_g,46.77005508100147
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,rtd_g_cm3,0.2879063719997951
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,rdmc_mg_g,17.374616171954965
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,no_tuber_scan,5
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_tuber_wet_mass_g,0.0123
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_tuber_dry_mass_g,0.12031
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,reproductive_height_cm,35.6
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,veg_height_cm,20
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,no_leaf,1
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_leaf_wet_mass_g,0.4215
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_leaf_dry_mass_g,0.06366
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,leaf_thick_1_mm,0.439
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,leaf_thick_2_mm,0.479
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,leaf_thick_3_mm,0.453
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,total_leaf_area_cm2,8.964
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,sla_cm2_g,140.81055607917062
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,lt_mean_mm,0.457
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,ldmc_g_g,0.1510320284697509
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,agb_bgb,0.22629310344827588
FCG9760,12/09/2023,2400,3,west,Senecio glaberrimus,4,NA,1.05,belowground_biomass_g,4.64
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,root_depth_cm,17.6
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,no_root_scan,5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_root_wet_mass_g,0.0388
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_root_dry_mass_g,0.01159
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_root_length_mm,1303.539685
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_root_volume_mm3,89.067164
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,rd_mm,0.273399
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,bi_branches_mm,0.342912
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,srl_m_g,112.4710685936152
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,rtd_g_cm3,0.1301265189043181
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,rdmc_mg_g,298.7113402061856
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,no_tuber_scan,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_tuber_wet_mass_g,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_tuber_dry_mass_g,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,reproductive_height_cm,NA
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,veg_height_cm,11.5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,no_leaf,5
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_leaf_wet_mass_g,0.1094
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_leaf_dry_mass_g,0.03535
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,leaf_thick_1_mm,0.111
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,leaf_thick_2_mm,0.096
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,leaf_thick_3_mm,0.096
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,total_leaf_area_cm2,7.494
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,sla_cm2_g,211.994342291372
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,lt_mean_mm,0.101
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,ldmc_g_g,0.32312614259597805
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,agb_bgb,0.5073375262054508
FCH5965,12/08/2023,2800,5,northwest,Themeda triandra,4,1,2.42,belowground_biomass_g,4.77
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,root_depth_cm,13.1
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,no_root_scan,5
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_root_wet_mass_g,0.0178
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_root_dry_mass_g,0.0141
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_root_length_mm,1318.066891
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_root_volume_mm3,89.878793
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,rd_mm,0.2628
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,bi_branches_mm,0.515907
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,srl_m_g,93.47992134751773
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,rtd_g_cm3,0.156877941162383
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,rdmc_mg_g,792.1348314606741
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,no_tuber_scan,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_tuber_wet_mass_g,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_tuber_dry_mass_g,NA
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,reproductive_height_cm,29.4
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,veg_height_cm,5.8
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,no_leaf,5
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_leaf_wet_mass_g,0.1573
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_leaf_dry_mass_g,0.0471
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,leaf_thick_1_mm,0.213
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,leaf_thick_2_mm,0.226
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,leaf_thick_3_mm,0.364
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,total_leaf_area_cm2,6.012
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,sla_cm2_g,127.64331210191081
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,lt_mean_mm,0.26766666666666666
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,ldmc_g_g,0.2994278448823904
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,agb_bgb,0.332347266881029
FCI1638,12/05/2023,2200,2,west,Eragrostis capensis,1,1,0.5168,belowground_biomass_g,1.555
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,root_depth_cm,13.7
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,no_root_scan,5
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,total_root_wet_mass_g,0.0249
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,total_root_dry_mass_g,0.0076
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,total_root_length_mm,475.886684
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,total_root_volume_mm3,44.637035
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,rd_mm,0.309084
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,bi_branches_mm,0.319404
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,srl_m_g,62.616668947368424
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,rtd_g_cm3,0.17026220491571628
FCJ1591,12/06/2023,2200,2,west,Senecio glaberrimus,3,1,0.6535,rdmc_mg_g,305.22088353413653
